lake_name,Value,Variable,LakeVarID,Variable_Name,MEAN_JAN,MEAN_FEB,MEAN_MAR,MEAN_APRIL,MEAN_MAY,MEAN_JUNE,MEAN_JULY,MEAN_AUG,MEAN_SEPT,MEAN_OCT,MEAN_NOV,MEAN_DEC,STD_JAN,STD_FEB,STD_MAR,STD_APRIL,STD_MAY,STD_JUNE,STD_JULY,STD_AUG,STD_SEPT,STD_OCT,STD_NOV,STD_DEC
Kemmerer Reservoir,328,var8@SFC,328 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.149658203125000,273.196621981534065,275.573397549715935,280.903475674715935,287.240034623579561,288.375954367897748,285.692893288352252,280.927534623579561,275.775545987215935,273.198885830965935,0.000140370989887,0.000000000000000,0.000000000000000,0.106399654760353,1.064368208285492,1.174739150125295,1.131324052413917,0.696892642359220,0.662166998703058,1.082361263347286,1.127169392343792,0.141780661952778
Springfield,331,var8@SFC,331 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.358908913352252,274.011607776988626,276.780695134943187,281.126753373579561,287.191206498579561,292.261430220170439,292.178244850852252,288.673539595170439,283.507967862215935,278.561590021306813,274.040993430397748,0.000140370989887,0.451716916333109,0.832973650609479,1.122932446784491,1.009378958227457,1.350288170497768,1.146164710288621,0.882739538702715,0.779233277208248,1.420257804423775,1.091960905658096,0.707469376828501
Baker Lake,999,var8@SFC,999 var8@SFC,Lake Mix Layer Temp,273.149702592329561,273.149658203125000,273.196610828048051,274.369203925707495,279.034983367751636,284.415177198265042,288.490603289127648,290.197595666224686,287.037101445210055,282.078397483886476,277.390508466722338,273.594040312836569,0.000140370989887,0.000000000000000,0.123786164747742,1.014613252577927,1.118986752700428,1.143490359334491,1.189501816841289,0.772538216920848,1.069920472750735,1.405250138121634,0.609287671917156,0.304882788417646
Las Curias,1000,var8@SFC,1000 var8@SFC,Lake Mix Layer Temp,298.106023615056813,297.842662464488626,297.844349254261374,298.498823686079561,299.522527521306813,300.306973544034065,300.562033913352252,301.006724964488626,301.534867720170439,301.246870561079561,300.115833629261374,298.922341086647748,0.255386775705181,0.310705483391405,0.207522412967656,0.316645193899880,0.451887456852317,0.409568084470312,0.400126820944124,0.402531664818659,0.445453309037964,0.406529334784283,0.250386813706714,0.260207919271501
Acton Lake,1001,var8@SFC,1001 var8@SFC,Lake Mix Layer Temp,273.840443004261374,273.873291015625000,276.645396839488626,282.851806640625000,289.406582919034065,295.023947975852252,297.319580078125000,296.451149680397748,293.538862748579561,287.160045276988626,279.547207919034065,275.183083274147748,0.652422193597481,0.975952757088536,1.820090172366263,1.297184952029353,1.339018377759880,0.846828313361200,1.061784064468067,0.950550322491069,0.851798805482034,1.400511360457860,1.545821656264466,1.335569995155897
Alum Creek Lake,1002,var8@SFC,1002 var8@SFC,Lake Mix Layer Temp,273.820572327100876,274.001957350609416,276.595652708415514,282.955283321890079,289.337756444773163,294.213304851749854,296.654865420340684,295.749045827369741,292.682527339381238,285.968627457923503,278.145125108841853,274.795262833593142,0.672595778045450,1.103116296669583,2.047513034080564,1.319529982959315,1.420089005698293,0.787907800204353,1.013812551303060,1.016020053317494,0.872438848058415,1.453354700661021,1.457597440666694,1.347611224578089
Apple Valley Lake,1003,var8@SFC,1003 var8@SFC,Lake Mix Layer Temp,273.838267933238626,273.989413174715935,276.028209339488626,281.801380504261374,288.100830078125000,292.902676669034065,295.346923828125000,294.493408203125000,291.506813742897748,284.987637606534065,277.462690873579561,274.647527521306813,0.633912508924526,1.023030500061343,1.833670232911094,1.334929034868781,1.420005155742043,0.765325705554957,0.959462953827736,1.054122125925365,0.859621535662850,1.450536214675047,1.402509016703523,1.207039568866095
Atwood Lake,1004,var8@SFC,1004 var8@SFC,Lake Mix Layer Temp,273.780528556755712,273.538670760254888,274.932668335078290,279.410295032863075,285.477953928914246,292.183069527676082,295.398060554349456,294.579686291145379,291.911475338701507,286.164950536655454,279.644614407619713,275.476659790201495,0.436168910009427,0.475527325538028,1.167128833664097,1.038127750857680,0.946696269582149,0.761051166099755,0.827535088366784,1.010628314543920,0.817097433321421,1.304913236446128,1.023544221949019,1.180755003228749
Brookville Lake,1005,var8@SFC,1005 var8@SFC,Lake Mix Layer Temp,273.928394993001234,274.141259086890329,277.211942437486755,283.550431297364128,289.944058801678693,294.915271177644797,297.256044379107152,296.384771721151367,293.305934275804873,286.575410381143797,278.694158480730550,275.037774623815721,0.815338356141240,1.273041543752054,2.015607162971814,1.325976109044735,1.438323898537813,0.866802007651406,1.088329788396163,0.937172721845559,0.894760729403551,1.431829186393210,1.651700987111077,1.408389218281199
Buckhorn Lake,1006,var8@SFC,1006 var8@SFC,Lake Mix Layer Temp,276.062789408802246,275.409481151244677,277.637915669652500,281.933036294959834,288.650466651365548,294.376266586798806,296.908985689939186,296.229877477964862,293.699337310553915,288.282992659496927,282.606094467322009,278.600449944689274,1.373887449119899,1.352711662025437,1.577344632175185,1.061381267276067,1.277590923387121,0.924533545396120,0.822791710237786,0.826290445945911,1.022989935424822,1.165554467054577,1.109070701052494,1.083841003164801
Burr Oak Reservoir,1007,var8@SFC,1007 var8@SFC,Lake Mix Layer Temp,273.927490234375000,273.943337180397748,276.474853515625000,282.211447975852252,288.491898970170439,293.948663884943187,296.597190163352252,295.611661044034065,292.798628373579561,286.647793856534065,279.220769708806813,275.157958984375000,0.660749295245424,0.894654532123914,1.595595326766639,1.211206675638482,1.399482324408521,0.855932766817996,0.894969809688858,1.023486839829667,0.941487967129610,1.428295624443898,1.303391250690226,1.299848992573789
Caesar Creek Lake,1008,var8@SFC,1008 var8@SFC,Lake Mix Layer Temp,274.072462637818376,274.145284991580183,276.971390712921732,282.863791258574793,289.012500286461602,294.409312869711243,296.849847129721013,296.055666122296088,293.203129743321767,286.916545891044450,279.357001887297940,275.379721031006341,0.823082973650454,1.132332589053777,1.801911258609930,1.295984199755909,1.382396359089679,0.913228495492550,1.041483509685301,0.970885512398026,0.879776510947008,1.444017045688962,1.467957708399134,1.383996513845944
Carr Fork Lake,1009,var8@SFC,1009 var8@SFC,Lake Mix Layer Temp,275.568821333242227,275.462536308018116,278.234418037087380,282.927722379241402,288.950779159906517,294.250920960620590,296.691313816171032,296.002504763764023,293.522081670514240,287.856873028180758,281.464470342549362,277.647869953208101,1.327143037431334,1.472659707004780,1.593169053206629,0.999958522108464,1.303418999975344,0.916832632964634,0.810339088299345,0.860817045433682,1.025285312360766,1.293008972062467,1.266967366241909,1.273440243341964
Cave Run Lake,1010,var8@SFC,1010 var8@SFC,Lake Mix Layer Temp,275.767930847061109,275.292839978332552,277.553539993250524,281.854826435483631,288.139250718943572,294.435341242569393,297.279855964926696,296.576245486832136,293.914633388226036,288.041447554186163,281.656426353795780,278.036851754739075,1.241740106142850,1.374233111659439,1.562338090895729,1.081828017121616,0.986896713186646,0.799343290848382,0.879752321043913,0.846767226372377,0.966349126898680,1.252130517386582,1.083765217482473,1.195097859051864
Charles Mill Lake,1011,var8@SFC,1011 var8@SFC,Lake Mix Layer Temp,273.703857421875000,273.816472833806813,275.799338600852252,281.826682350852252,288.150723544034065,293.094438032670439,295.548273259943187,294.702925248579561,291.717928799715935,285.131281072443187,277.510986328125000,274.430597478693187,0.557094339175681,0.889499062661761,1.893823091114917,1.355555676556146,1.315442404734423,0.728741268536476,0.956571196439884,1.042333255739385,0.818640329987650,1.433476411236663,1.443201150948993,1.185008273443834
Cowan Lake,1012,var8@SFC,1012 var8@SFC,Lake Mix Layer Temp,274.214229186262514,274.282869615426080,277.160783496826411,282.968795862370598,289.151553162304538,294.506654519884705,296.999291056474590,296.141627547065752,293.320627874738477,287.051886299566036,279.592237692574997,275.635297985860291,0.897506742400095,1.207019196653974,1.799862560971097,1.276909734057625,1.375622667418491,0.913148278526816,0.994889055148739,0.972190567890852,0.880953430360385,1.439981240522349,1.428652630375199,1.409515691244580
Delaware Reservoir,1013,var8@SFC,1013 var8@SFC,Lake Mix Layer Temp,273.753427542814393,273.904565695611609,276.441567661697263,282.974844277422960,289.391471844394630,294.337037841761571,296.783968643187904,295.873834074117781,292.801890652153872,286.041331304395669,278.171751291862165,274.716940420773369,0.623393630169763,1.043117873324865,2.077193730444517,1.335019189310652,1.378788432185188,0.771664673573988,1.015058674008507,1.007964615527369,0.855204216905662,1.443631497093441,1.480983751576248,1.337115632957181
Dillon Lake,1014,var8@SFC,1014 var8@SFC,Lake Mix Layer Temp,273.855319238313712,273.874822465433340,276.082585550737292,281.724513505158257,287.955662387332154,293.482409322398098,296.122925410474977,295.221402866827532,292.339010883037759,286.110344483205381,278.724790807228942,275.024364716780156,0.600712879520477,0.872986020843305,1.667142113808118,1.199145444090082,1.326786969534799,0.826543297977948,0.921618220834998,1.035453146194665,0.893474921764476,1.414351930007463,1.274325820372360,1.241198119806287
Hocking County Lake,1015,var8@SFC,1015 var8@SFC,Lake Mix Layer Temp,274.034690163352252,274.107222123579561,276.636163884943187,282.212069424715935,288.284956498579561,293.682062322443187,296.256636186079561,295.474232066761374,292.708251953125000,286.515247691761374,279.073308771306813,275.232976740056813,0.751399623216954,1.042374843175618,1.623863399895586,1.233538517695753,1.412124746206334,0.938181479697943,0.933422526031442,1.038840970309728,0.938583949592810,1.443076029499905,1.336119510478458,1.332245470447736
Kiser Lake,1016,var8@SFC,1016 var8@SFC,Lake Mix Layer Temp,273.951194069602252,273.889448686079561,276.068159623579561,281.611661044034065,288.231778231534065,294.043923117897748,296.648592862215935,295.737726384943187,292.770929509943187,286.230268998579561,279.158358487215935,275.576993075284065,0.598711280071654,0.932988668693583,1.748801594571724,1.153728196674065,1.134807297717410,0.814438444592286,1.042930715451110,0.972413310718592,0.806430884877705,1.392668043770034,1.348050063310687,1.250290764338169
Knox Lake,1017,var8@SFC,1017 var8@SFC,Lake Mix Layer Temp,273.805674391286118,273.948674862426230,275.895267899854503,281.564910123781601,287.856764695894697,292.796363184015945,295.267754282157910,294.417543917441208,291.462846353324323,284.974853295831281,277.541468820126966,274.662325586539339,0.599884903073173,0.955719083421214,1.794130147619647,1.321578846645985,1.371766585811633,0.769499769810131,0.963227113536100,1.044122117693628,0.839335798528325,1.437718517826560,1.386144267402936,1.196472889420433
La Due Reservoir,1018,var8@SFC,1018 var8@SFC,Lake Mix Layer Temp,273.536008090097766,273.551657139353608,274.881406226593526,280.191613430372627,286.440341507629853,291.990738689825378,294.784717358071020,294.046699576813694,291.243635387641461,285.058731795216545,277.656448235515427,274.278462461131255,0.367157769645744,0.546633409353844,1.338781540899060,1.409247712767036,1.099493996409028,0.628887086335751,0.840462291987923,1.115320366103852,0.857633183602639,1.336519399781047,1.354932968704839,1.066529306899430
Lake Loramie,1019,var8@SFC,1019 var8@SFC,Lake Mix Layer Temp,273.722967217169185,274.050201930592209,276.691967328745932,283.084389553493224,289.555172645625646,294.383571878720602,296.722627984352300,295.794825726752777,292.545297156220329,285.681227348442576,277.891051607334248,274.656925805494041,0.623061714404638,1.180257192357124,2.216957099553372,1.357406315478472,1.408265777051696,0.817968448586633,1.088878370031638,1.020399788968581,0.866369848363504,1.420140537924402,1.669259340994100,1.372825856534210
Lake Milton,1020,var8@SFC,1020 var8@SFC,Lake Mix Layer Temp,273.607475286430713,273.671099694390705,275.283692969820265,280.926023166767095,287.205847723950512,292.450399333804341,295.181206473563805,294.332231658183332,291.467627025282127,285.124454262775430,277.653533523263775,274.373335042104713,0.451299549105189,0.667645043549234,1.581981169210370,1.366071621047042,1.215711756699075,0.664241959775959,0.819003295575237,1.105140045033511,0.881624502286854,1.369382929333664,1.349720147049388,1.108632518059242
Lake Mohawk,1021,var8@SFC,1021 var8@SFC,Lake Mix Layer Temp,273.626575816761374,273.698131214488626,275.496249112215935,281.239235617897748,287.444224964488626,292.623379794034065,295.321710759943187,294.432594992897748,291.641579367897748,285.321621981534065,277.803955078125000,274.451771129261374,0.439243809195417,0.710919118818039,1.656372141948042,1.331193781012628,1.281767765335079,0.699568872649623,0.857621635323338,1.093527483683508,0.891932265495266,1.397379846806204,1.337060775524044,1.157920307487392
Lake Roaming Rock,1022,var8@SFC,1022 var8@SFC,Lake Mix Layer Temp,273.632043064981190,273.648225036358156,274.948368779476993,280.210547799259075,286.651915471291431,291.998146835706166,294.896776423993686,294.132700288638773,291.135205082628488,284.822275758077012,277.567406752049749,274.454270767213188,0.465190354620819,0.647143451970375,1.444626445491514,1.502487398999477,1.109910141386811,0.551286674854984,0.871412743053305,1.122479319248090,0.873975619891655,1.303886993871769,1.392523137474260,1.127216199356110
Lake Waynoka,1023,var8@SFC,1023 var8@SFC,Lake Mix Layer Temp,274.545743075284065,274.419367009943187,277.160134055397748,282.443337180397748,288.748202237215935,294.510719992897748,297.107577237215935,296.248468572443187,293.562477805397748,287.451060901988626,280.430908203125000,276.396817294034065,0.932902183495248,1.216812038356248,1.634445380990374,1.178568206047906,1.209414024488344,0.872861263797535,0.978904458713766,0.926135248799459,0.883622633017094,1.348985358308267,1.301782887330536,1.369055988732710
Michael J Kirwan Reservoir,1024,var8@SFC,1024 var8@SFC,Lake Mix Layer Temp,273.557202705718680,273.597358447191141,275.082774817518668,280.503254458899221,286.691226947316579,292.194848582405882,294.947067428453693,294.189360942828500,291.386359536787836,285.187614421945170,277.750523678812726,274.316339880962232,0.385458090445508,0.588930391377498,1.443461802064069,1.357392889632039,1.151156750467477,0.698198883386205,0.816365745882018,1.138618155037100,0.855317010690656,1.353945625467735,1.347187806880604,1.082093929684846
Paint Creek Lake,1025,var8@SFC,1025 var8@SFC,Lake Mix Layer Temp,274.253996815699168,274.304678701352941,277.141483430885842,282.866665543384670,289.206575561451473,294.617964294089461,297.089656584660474,296.214637126919740,293.399844670446214,287.148524404275122,279.730927384485881,275.731776755262160,0.868784186925851,1.211699953376079,1.751941519698875,1.254997529621106,1.333715748812522,0.951652819299209,1.017005902352485,0.980623704680657,0.893223537337985,1.438994131011265,1.355838331210360,1.389965799216911
